stage,cycles,cycles_%,macs,macs_%,energy_nJ,energy_%,energy_J,time_s@1.00GHz
patch_embed_B.json,58220,0.011347266064810558,347406336,0.019961279410691517,112657.084416,0.014264982881103115,0.000112657,0.000058
encoder_attention_B.json,7597512,1.4807796306181895,74459381760,4.2782884767499105,36412157.067264,4.610618141958533,0.036412157,0.007598
encoder_ffn_B.json,53896848,10.504669775174388,116034895872,6.6671351034066575,55128184.848384,6.9804985385969385,0.055128185,0.053897
connector_B.json,692053,0.1348833652001089,3628302336,0.2084750599233767,1086251.532288,0.13754447483694723,0.001086252,0.000692
decoder_attention_B.json,49693824,9.685486820780978,605046276096,34.764759654673256,258098262.638599,32.6811874927163,0.258098263,0.049694
decoder_ffn_B.json,401136672,78.18283314216153,940884885504,54.06138042583611,438908155.330603,55.575886369010185,0.438908155,0.401137
