stage,cycles,cycles_%,macs,macs_%,energy_nJ,energy_%,energy_J,time_s@1.00GHz
patch_embed_A.json,59396,0.012628207769889443,347406336,0.019961279410691517,113791.463424,0.015280864943001515,0.000113791,0.000059
encoder_attention_A.json,8381448,1.7819830755694714,74459381760,4.2782884767499105,36266698.604544,4.870194183544503,0.036266699,0.008381
encoder_ffn_A.json,46013712,9.782994063570865,116034895872,6.6671351034066575,48326793.756673,6.489724152438046,0.048326794,0.046014
connector_A.json,328561,0.06985548813190527,3628302336,0.2084750599233767,1049769.639936,0.14097180584938346,0.001049770,0.000329
decoder_attention_A.json,57697704,12.26713236510171,605046276096,34.764759654673256,275108207.984630,36.94382025178914,0.275108208,0.057698
decoder_ffn_A.json,357863040,76.08540679985616,940884885504,54.06138042583611,383801116.065735,51.54000874143594,0.383801116,0.357863
