stage,cycles,cycles_%,macs,macs_%,energy_nJ,energy_%,energy_J,time_s@1.00GHz
stem_stage123.json,30118901,9.995077510190962,30523129856,7.56603965685997,19526502.030628,6.664044056326854,0.019526502,0.030119
stage4.json,675936,0.22431205945822652,2822504448,0.6996392796538139,2177645.077632,0.7431911109127766,0.002177645,0.000676
patch_embed_4_5.json,76080,0.02524745165752656,77905920,0.019311233251798815,48067.330824,0.016404515759081504,0.000048067,0.000076
stage5.json,316812.0,0.10513532668933102,1235275776,0.3061987926030882,964237.148208,0.3290768016886029,0.000964237,0.000317
connector.json,3551786.0,1.1786743603165042,3634237440,0.9008507555813499,2684190.624576,0.9160659983900946,0.002684191,0.003552
decoder_attention.json,31107720.0,10.323221042006733,124270908160,30.804135217075014,91326548.626882,31.168108993981612,0.091326549,0.031108
decoder_ffn.json,235490108.0,78.14833224968072,240858849280,59.70382506497497,176285608.380210,60.16310852294098,0.176285608,0.235490
