stage,cycles,cycles_%,macs,macs_%,energy_nJ,energy_%,energy_J,time_s@1.00GHz
patch_embed_A.json,59396,0.020277386702457413,347406336,0.019961279410691517,116681.601024,0.015668278599413242,0.000116682,0.000059
encoder_attention_A.json,6116808,2.0882362650798894,74459381760,4.2782884767499105,36266698.604544,4.869977208318139,0.036266699,0.006117
encoder_ffn_A.json,28964112,9.888149025477931,116034895872,6.6671351034066575,48326793.756673,6.489435024466152,0.048326794,0.028964
connector_A.json,328538,0.11216061809636935,3628302336,0.2084750599233767,1080057.102336,0.14503259669186955,0.001080057,0.000329
decoder_attention_A.json,35982336,12.284122525586818,605046276096,34.764759654673256,275108207.984630,36.94217434333871,0.275108208,0.035982
decoder_ffn_A.json,221466240,75.60705417905653,940884885504,54.06138042583611,383801116.065735,51.5377125485857,0.383801116,0.221466
