stage,cycles,cycles_%,macs,macs_%,energy_nJ,energy_%,energy_J,time_s@1.00GHz
patch_embed_B.json,366477,0.11209292013907748,347406336,0.019961279410691517,232485.285888,0.010998049224545484,0.000232485,0.000366
encoder_attention_B.json,17952552,5.491078505959816,74459381760,4.2782884767499105,74592663.109637,3.5287126991122504,0.074592663,0.017953
encoder_ffn_B.json,19186320,5.868446411433146,116034895872,6.6671351034066575,161573505.073169,7.643465931143408,0.161573505,0.019186
connector_B.json,236766,0.07241871203281193,3628302336,0.2084750599233767,2335153.127424,0.11046776119256374,0.002335153,0.000237
decoder_attention_B.json,136498344,41.75022708958086,605046276096,34.764759654673256,572864988.905515,27.100198289696397,0.572864989,0.136498
decoder_ffn_B.json,152699904,46.70573636085429,940884885504,54.06138042583611,1302278685.325953,61.606157269630835,1.302278685,0.152700
